cadaverine_mean_OD,cadaverine_predicted_count,cadaverine_predicted_mass,glucose_mean_OD,glucose_predicted_count,glucose_predicted_mass,isethionate_mean_OD,isethionate_predicted_count,isethionate_predicted_mass,putresceine_mean_OD,putresceine_predicted_count,putresceine_predicted_mass,spermidine_mean_OD,spermidine_predicted_count,spermidine_predicted_mass,taurine_mean_OD,taurine_predicted_count,taurine_predicted_mass,xylose_mean_OD,xylose_predicted_count,xylose_predicted_mass,citrate_mean_OD,citrate_predicted_count,citrate_predicted_mass,DMSP_mean_OD,DMSP_predicted_count,DMSP_predicted_mass,fumarate_mean_OD,fumarate_predicted_count,fumarate_predicted_mass,GlcNac_mean_OD,GlcNac_predicted_count,GlcNac_predicted_mass,glycerol_mean_OD,glycerol_predicted_count,glycerol_predicted_mass,malate_mean_OD,malate_predicted_count,malate_predicted_mass,succinate_mean_OD,succinate_predicted_count,succinate_predicted_mass,carnitine_mean_OD,carnitine_predicted_count,carnitine_predicted_mass,cysteate_mean_OD,cysteate_predicted_count,cysteate_predicted_mass,3-OH_butyrate_mean_OD,3-OH_butyrate_predicted_count,3-OH_butyrate_predicted_mass,thymidine_mean_OD,thymidine_predicted_count,thymidine_predicted_mass,choline_mean_OD,choline_predicted_count,choline_predicted_mass,DHPS_mean_OD,DHPS_predicted_count,DHPS_predicted_mass,ectoine_mean_OD,ectoine_predicted_count,ectoine_predicted_mass,time (h)
0.10666666666666667,631178505.344732,0.0005996195800774954,0.11033333333333334,652875266.4659573,0.0006202315031426594,0.106,627233639.6863275,0.0005958719577020111,0.10733333333333334,635123371.0031366,0.0006033672024529798,0.105,621316341.1987206,0.0005902505241387845,0.107,633150938.1739343,0.0006014933912652376,0.104,615399042.7111137,0.0005846290905755579,0.10000000000000002,591729848.7606864,0.0005621433563226521,0.09833333333333334,581867684.6146749,0.0005527743003839412,0.09733333333333334,575950386.127068,0.0005471528668207146,0.10566666666666667,625261206.8571253,0.000593998146514269,0.09666666666666668,572005520.4686635,0.0005434052444452303,0.09766666666666668,577922818.9562703,0.0005490266780084568,0.09800000000000002,579895251.7854726,0.000550900489196199,0.09733333333333334,575950386.127068,0.0005471528668207146,0.104,615399042.7111137,0.0005846290905755579,0.10066666666666667,595674714.4190909,0.0005658909786981363,0.104,615399042.7111137,0.0005846290905755579,0.10833333333333334,641040669.4907435,0.0006089886360162063,0.11933333333333333,706130952.854419,0.0006708244052116981,0.09766666666666668,577922818.9562703,0.0005490266780084568,1.0
0.10533333333333333,623288774.0279229,0.0005921243353265266,0.11,650902833.636755,0.0006183576919549171,0.105,621316341.1987206,0.0005902505241387845,0.10533333333333333,623288774.0279229,0.0005921243353265266,0.10433333333333333,617371475.540316,0.0005865029017633001,0.10633333333333334,629206072.5155298,0.0005977457688897532,0.103,609481744.2235068,0.0005790076570123315,0.10000000000000002,591729848.7606864,0.0005621433563226521,0.09800000000000002,579895251.7854726,0.000550900489196199,0.09900000000000002,585812550.2730795,0.0005565219227594255,0.10433333333333333,617371475.540316,0.0005865029017633001,0.09666666666666668,572005520.4686635,0.0005434052444452303,0.09833333333333334,581867684.6146749,0.0005527743003839412,0.09933333333333334,587784983.1022818,0.0005583957339471676,0.09666666666666668,572005520.4686635,0.0005434052444452303,0.10333333333333333,611454177.0527092,0.0005808814682000738,0.09999999999999999,591729848.7606863,0.000562143356322652,0.10333333333333333,611454177.0527092,0.0005808814682000738,0.107,633150938.1739343,0.0006014933912652376,0.11533333333333334,682461758.9039916,0.0006483386709587919,0.09733333333333334,575950386.127068,0.0005471528668207146,2.0
0.10433333333333333,617371475.540316,0.0005865029017633001,0.11066666666666668,654847699.2951596,0.0006221053143304015,0.10433333333333333,617371475.540316,0.0005865029017633001,0.10466666666666667,619343908.3695184,0.0005883767129510424,0.103,609481744.2235068,0.0005790076570123315,0.10533333333333333,623288774.0279229,0.0005921243353265266,0.10200000000000002,603564445.7359002,0.0005733862234491051,0.10066666666666668,595674714.419091,0.0005658909786981364,0.09800000000000002,579895251.7854726,0.000550900489196199,0.10100000000000002,597647147.2482933,0.0005677647898858785,0.10366666666666667,613426609.8819115,0.000582755279387816,0.09666666666666668,572005520.4686635,0.0005434052444452303,0.09999999999999999,591729848.7606863,0.000562143356322652,0.10133333333333334,599619580.0774956,0.0005696386010736208,0.09800000000000002,579895251.7854726,0.000550900489196199,0.10333333333333333,611454177.0527092,0.0005808814682000738,0.10033333333333333,593702281.5898886,0.0005640171675103941,0.10266666666666667,607509311.3943046,0.0005771338458245894,0.108,639068236.6615412,0.0006071148248284642,0.11366666666666668,672599594.7579802,0.0006389696150200812,0.09700000000000002,573977953.2978659,0.0005452790556329726,3.0
0.10433333333333333,617371475.540316,0.0005865029017633001,0.11233333333333334,664709863.4411709,0.0006314743702691124,0.10333333333333333,611454177.0527092,0.0005808814682000738,0.10433333333333333,617371475.540316,0.0005865029017633001,0.10266666666666667,607509311.3943046,0.0005771338458245894,0.106,627233639.6863275,0.0005958719577020111,0.10166666666666668,601592012.9066979,0.0005715124122613629,0.10333333333333333,611454177.0527092,0.0005808814682000738,0.09900000000000002,585812550.2730795,0.0005565219227594255,0.10566666666666667,625261206.8571253,0.000593998146514269,0.104,615399042.7111137,0.0005846290905755579,0.09666666666666668,572005520.4686635,0.0005434052444452303,0.102,603564445.7359,0.000573386223449105,0.10633333333333334,629206072.5155298,0.0005977457688897532,0.09866666666666668,583840117.4438772,0.0005546481115716832,0.103,609481744.2235068,0.0005790076570123315,0.10133333333333333,599619580.0774955,0.0005696386010736207,0.102,603564445.7359,0.000573386223449105,0.11066666666666668,654847699.2951596,0.0006221053143304015,0.11233333333333334,664709863.4411709,0.0006314743702691124,0.09766666666666668,577922818.9562703,0.0005490266780084568,4.0
0.10433333333333333,617371475.540316,0.0005865029017633001,0.11499999999999999,680489326.0747892,0.0006464648597710496,0.103,609481744.2235068,0.0005790076570123315,0.10433333333333333,617371475.540316,0.0005865029017633001,0.103,609481744.2235068,0.0005790076570123315,0.107,633150938.1739343,0.0006014933912652376,0.10133333333333334,599619580.0774956,0.0005696386010736208,0.10733333333333334,635123371.0031366,0.0006033672024529798,0.10033333333333334,593702281.5898887,0.0005640171675103942,0.11166666666666668,660764997.7827665,0.0006277267478936281,0.10466666666666667,619343908.3695184,0.0005883767129510424,0.09700000000000002,573977953.2978659,0.0005452790556329726,0.10566666666666667,625261206.8571253,0.000593998146514269,0.11233333333333334,664709863.4411709,0.0006314743702691124,0.09933333333333334,587784983.1022818,0.0005583957339471676,0.10266666666666667,607509311.3943046,0.0005771338458245894,0.10366666666666667,613426609.8819115,0.000582755279387816,0.102,603564445.7359,0.000573386223449105,0.11333333333333333,670627161.9287778,0.0006370958038323389,0.112,662737430.6119686,0.0006296005590813702,0.09866666666666668,583840117.4438772,0.0005546481115716832,5.0
0.10433333333333333,617371475.540316,0.0005865029017633001,0.11466666666666668,678516893.245587,0.0006445910485833076,0.10266666666666667,607509311.3943046,0.0005771338458245894,0.10466666666666667,619343908.3695184,0.0005883767129510424,0.104,615399042.7111137,0.0005846290905755579,0.10933333333333334,646957967.9783504,0.0006146100695794328,0.10066666666666668,595674714.419091,0.0005658909786981364,0.11333333333333333,670627161.9287778,0.0006370958038323389,0.10333333333333333,611454177.0527092,0.0005808814682000738,0.12,710075818.5128236,0.0006745720275871823,0.11366666666666668,672599594.7579802,0.0006389696150200812,0.09766666666666668,577922818.9562703,0.0005490266780084568,0.11,650902833.636755,0.0006183576919549171,0.11966666666666666,708103385.6836212,0.00067269821639944,0.10100000000000002,597647147.2482933,0.0005677647898858785,0.103,609481744.2235068,0.0005790076570123315,0.10633333333333334,629206072.5155298,0.0005977457688897532,0.102,603564445.7359,0.000573386223449105,0.11599999999999999,686406624.562396,0.0006520862933342762,0.11133333333333334,658792564.9535642,0.0006258529367058859,0.10100000000000002,597647147.2482933,0.0005677647898858785,6.0
0.10433333333333333,617371475.540316,0.0005865029017633001,0.13166666666666668,779110967.5349038,0.0007401554191581585,0.10233333333333333,605536878.5651023,0.0005752600346368472,0.10466666666666667,619343908.3695184,0.0005883767129510424,0.105,621316341.1987206,0.0005902505241387845,0.11,650902833.636755,0.0006183576919549171,0.10033333333333334,593702281.5898887,0.0005640171675103942,0.123,727827713.9756441,0.0006914363282768619,0.106,627233639.6863275,0.0005958719577020111,0.16033333333333333,948740190.8463004,0.0009013031813039854,0.10766666666666667,637095803.8323389,0.0006052410136407219,0.09766666666666668,577922818.9562703,0.0005490266780084568,0.11333333333333334,670627161.9287778,0.0006370958038323389,0.132,781083400.3641059,0.0007420292303459006,0.102,603564445.7359,0.000573386223449105,0.103,609481744.2235068,0.0005790076570123315,0.10899999999999999,644985535.149148,0.0006127362583916906,0.10166666666666667,601592012.9066978,0.0005715124122613628,0.12766666666666668,755441773.5844762,0.0007176696849052523,0.11066666666666668,654847699.2951596,0.0006221053143304015,0.103,609481744.2235068,0.0005790076570123315,7.0
0.10533333333333333,623288774.0279229,0.0005921243353265266,0.12633333333333333,747552042.2676669,0.0007101744401542835,0.102,603564445.7359,0.000573386223449105,0.10466666666666667,619343908.3695184,0.0005883767129510424,0.10766666666666667,637095803.8323389,0.0006052410136407219,0.11833333333333333,700213654.3668121,0.0006652029716484715,0.10033333333333334,593702281.5898887,0.0005640171675103942,0.15,887594773.1410295,0.0008432150344839779,0.109,644985535.1491481,0.0006127362583916908,0.15066666666666664,891539638.799434,0.0008469626568594623,0.11566666666666665,684434191.7331938,0.0006502124821465341,0.09800000000000002,579895251.7854726,0.000550900489196199,0.12233333333333334,723882848.3172396,0.0006876887059013777,0.17566666666666667,1039472100.9896055,0.0009874984959401252,0.104,615399042.7111137,0.0005846290905755579,0.10266666666666667,607509311.3943046,0.0005771338458245894,0.11299999999999999,668654729.0995754,0.0006352219926445966,0.10166666666666667,601592012.9066978,0.0005715124122613628,0.13133333333333333,777138534.7057014,0.0007382816079704163,0.11033333333333334,652875266.4659573,0.0006202315031426594,0.10666666666666667,631178505.344732,0.0005996195800774954,8.0
0.107,633150938.1739343,0.0006014933912652376,0.121,715993117.0004303,0.0006801934611504087,0.102,603564445.7359,0.000573386223449105,0.10466666666666667,619343908.3695184,0.0005883767129510424,0.11133333333333334,658792564.9535642,0.0006258529367058859,0.11699999999999999,692323923.0500029,0.0006577077268975028,0.10066666666666668,595674714.419091,0.0005658909786981364,0.15566666666666665,921126131.2374682,0.0008750698246755948,0.11133333333333334,658792564.9535642,0.0006258529367058859,0.165,976354250.4551325,0.0009275365379323758,0.12266666666666666,725855281.1464418,0.0006895625170891197,0.09766666666666668,577922818.9562703,0.0005490266780084568,0.13833333333333334,818559624.1189494,0.0007776316429130019,0.1743333333333333,1031582369.6727964,0.0009800032511891564,0.10666666666666667,631178505.344732,0.0005996195800774954,0.104,615399042.7111137,0.0005846290905755579,0.11866666666666666,702186087.1960144,0.0006670767828362137,0.103,609481744.2235068,0.0005790076570123315,0.13566666666666669,802780161.4853312,0.0007626411534110647,0.11066666666666668,654847699.2951596,0.0006221053143304015,0.11133333333333334,658792564.9535642,0.0006258529367058859,9.0
0.108,639068236.6615412,0.0006071148248284642,0.12433333333333334,735717445.2924533,0.0006989315730278306,0.10266666666666667,607509311.3943046,0.0005771338458245894,0.106,627233639.6863275,0.0005958719577020111,0.11566666666666665,684434191.7331938,0.0006502124821465341,0.12066666666666666,714020684.171228,0.0006783196499626666,0.10033333333333334,593702281.5898887,0.0005640171675103942,0.162,958602354.9923118,0.0009106722372426961,0.11533333333333334,682461758.9039916,0.0006483386709587919,0.17933333333333334,1061168862.1108308,0.0010081104190052892,0.13033333333333333,771221236.2180945,0.0007326601744071897,0.09833333333333334,581867684.6146749,0.0005527743003839412,0.14300000000000002,846173683.7277815,0.0008038649995413924,0.18033333333333335,1067086160.5984377,0.0010137318525685157,0.109,644985535.1491481,0.0006127362583916908,0.10366666666666667,613426609.8819115,0.000582755279387816,0.13066666666666668,773193669.0472969,0.0007345339855949319,0.10166666666666667,601592012.9066978,0.0005715124122613628,0.1436666666666667,850118549.3861861,0.0008076126219168768,0.11,650902833.636755,0.0006183576919549171,0.11633333333333333,688379057.3915983,0.0006539601045220184,10.0
