malate,DHPS,succinate,spermidine,putresceine,isethionate,ectoine,fumarate,thymidine,DMSP,xylose,citrate,glucose,glycerol,cysteate,GlcNac,choline,taurine,carnitine,cadaverine,3-OH_butyrate
0.042910692907444314,0.009670862280790615,0.02071502908128231,0.016668210133795824,0.013008347908572304,0.010837008524180902,0.02439508208471608,0.03205144309638008,0.01607108337190688,0.014389482275021237,0.009009252751338792,0.042130171808869576,0.03479664589959697,0.036379677141212596,0.0312601784906672,0.021506205220966024,0.03390155167567954,0.011834457647005081,0.029034866463453213,0.015626271752053,0.05795395895607136
0.0370108326256986,0.010471586922621512,0.02316635532246103,0.016503148234086495,0.019790679386984422,0.009615680963943163,0.02000266730684963,0.03708666474750544,0.015749333529686993,0.016718466211397498,0.004366839984378146,0.05852827771050961,0.0312653881535514,0.031974362300136505,0.029459512429816925,0.051293294387551924,0.036203048663963955,0.00966191091173485,0.028072364504552638,0.015546963321400042,0.04929414762876405
0.03605398574352847,0.01052670459891658,0.02111395951292394,0.013560153109597906,0.018780308658268297,0.00938974034983886,0.01980456904752259,0.029920000178007555,0.014875302220879405,0.01945083716152851,0.009174569334097882,0.06559938568804391,0.031578949432985226,0.02905536940760811,0.02419827043092404,0.052004784990316466,0.03687053580832611,0.011764841579587682,0.02438803988078675,0.016130431109109722,0.04895530771789147
